blackScholes.TestJavaPerf.testScalarPerformanceWithZGCDifferentInlingMetrics:·cpi                                        2560000  thrpt               0.393                 clks/insn
blackScholes.TestJavaPerf.testScalarPerformanceWithZGCDifferentInlingMetrics:·gc.alloc.rate                              2560000  thrpt   25          0.760 ±        0.028     MB/sec
blackScholes.TestJavaPerf.testScalarPerformanceWithZGCDifferentInlingMetrics:·gc.alloc.rate.norm                         2560000  thrpt   25      78553.430 ±     4265.896       B/op
blackScholes.TestJavaPerf.testScalarPerformanceWithZGCDifferentInlingMetrics:·gc.count                                   2560000  thrpt   25            ≈ 0                    counts
blackScholes.TestJavaPerf.testScalarPerformanceWithZGCDifferentInlingMetrics:·ipc                                        2560000  thrpt               2.544                 insns/clk
blackScholes.TestJavaPerf.testScalarPerformanceWithZGCDifferentInlingMetrics:·perf                                       2560000  thrpt                 NaN                       ---
blackScholes.TestJavaPerf.testScalarPerformanceWithZGCDifferentInlingMetrics:·stack                                      2560000  thrpt                 NaN                       ---
blackScholes.TestJavaPerf.testScalarPerformance                                                                          25600  thrpt   25       1142.429 ±       22.941      ops/s
blackScholes.TestJavaPerf.testScalarPerformance:·cpi                                                                     25600  thrpt               0.398                 clks/insn
blackScholes.TestJavaPerf.testScalarPerformance:·gc.alloc.rate                                                           25600  thrpt   25          0.516 ±        0.020     MB/sec
blackScholes.TestJavaPerf.testScalarPerformance:·gc.alloc.rate.norm                                                      25600  thrpt   25        498.028 ±       20.782       B/op
blackScholes.TestJavaPerf.testScalarPerformance:·gc.count                                                                25600  thrpt   25            ≈ 0                    counts
blackScholes.TestJavaPerf.testScalarPerformance:·ipc                                                                     25600  thrpt               2.513                 insns/clk
blackScholes.TestJavaPerf.testScalarPerformance:·perf                                                                    25600  thrpt                 NaN                       ---
blackScholes.TestJavaPerf.testScalarPerformance:·stack                                                                   25600  thrpt                 NaN                       ---
blackScholes.TestJavaPerf.testScalarPerformance                                                                         256000  thrpt   25        114.578 ±        1.428      ops/s
blackScholes.TestJavaPerf.testScalarPerformance:·cpi                                                                    256000  thrpt               0.394                 clks/insn
blackScholes.TestJavaPerf.testScalarPerformance:·gc.alloc.rate                                                          256000  thrpt   25          0.515 ±        0.020     MB/sec
blackScholes.TestJavaPerf.testScalarPerformance:·gc.alloc.rate.norm                                                     256000  thrpt   25       4954.382 ±      202.389       B/op
blackScholes.TestJavaPerf.testScalarPerformance:·gc.count                                                               256000  thrpt   25            ≈ 0                    counts
blackScholes.TestJavaPerf.testScalarPerformance:·ipc                                                                    256000  thrpt               2.539                 insns/clk
blackScholes.TestJavaPerf.testScalarPerformance:·perf                                                                   256000  thrpt                 NaN                       ---
blackScholes.TestJavaPerf.testScalarPerformance:·stack                                                                  256000  thrpt                 NaN                       ---
blackScholes.TestJavaPerf.testScalarPerformance                                                                        2560000  thrpt   25         11.593 ±        0.056      ops/s
blackScholes.TestJavaPerf.testScalarPerformance:·cpi                                                                   2560000  thrpt               0.395                 clks/insn
blackScholes.TestJavaPerf.testScalarPerformance:·gc.alloc.rate                                                         2560000  thrpt   25          0.516 ±        0.020     MB/sec
blackScholes.TestJavaPerf.testScalarPerformance:·gc.alloc.rate.norm                                                    2560000  thrpt   25      49039.544 ±     1813.946       B/op
blackScholes.TestJavaPerf.testScalarPerformance:·gc.count                                                              2560000  thrpt   25            ≈ 0                    counts
blackScholes.TestJavaPerf.testScalarPerformance:·ipc                                                                   2560000  thrpt               2.530                 insns/clk
blackScholes.TestJavaPerf.testScalarPerformance:·perf                                                                  2560000  thrpt                 NaN                       ---
blackScholes.TestJavaPerf.testScalarPerformance:·stack                                                                 2560000  thrpt                 NaN                       ---
blackScholes.TestJavaPerf.testScalarPerformanceNoInline                                                                  25600  thrpt   25       1153.054 ±       21.635      ops/s
blackScholes.TestJavaPerf.testScalarPerformanceNoInline:·cpi                                                             25600  thrpt               0.398                 clks/insn
blackScholes.TestJavaPerf.testScalarPerformanceNoInline:·gc.alloc.rate                                                   25600  thrpt   25          0.518 ±        0.021     MB/sec
blackScholes.TestJavaPerf.testScalarPerformanceNoInline:·gc.alloc.rate.norm                                              25600  thrpt   25        494.796 ±       19.754       B/op
blackScholes.TestJavaPerf.testScalarPerformanceNoInline:·gc.count                                                        25600  thrpt   25            ≈ 0                    counts
blackScholes.TestJavaPerf.testScalarPerformanceNoInline:·ipc                                                             25600  thrpt               2.514                 insns/clk
blackScholes.TestJavaPerf.testScalarPerformanceNoInline:·perf                                                            25600  thrpt                 NaN                       ---
blackScholes.TestJavaPerf.testScalarPerformanceNoInline:·stack                                                           25600  thrpt                 NaN                       ---
blackScholes.TestJavaPerf.testScalarPerformanceNoInline                                                                 256000  thrpt   25        116.620 ±        0.470      ops/s
blackScholes.TestJavaPerf.testScalarPerformanceNoInline:·cpi                                                            256000  thrpt               0.394                 clks/insn
blackScholes.TestJavaPerf.testScalarPerformanceNoInline:·gc.alloc.rate                                                  256000  thrpt   25          0.517 ±        0.020     MB/sec
blackScholes.TestJavaPerf.testScalarPerformanceNoInline:·gc.alloc.rate.norm                                             256000  thrpt   25       4884.798 ±      192.282       B/op
blackScholes.TestJavaPerf.testScalarPerformanceNoInline:·gc.count                                                       256000  thrpt   25            ≈ 0                    counts
blackScholes.TestJavaPerf.testScalarPerformanceNoInline:·ipc                                                            256000  thrpt               2.539                 insns/clk
blackScholes.TestJavaPerf.testScalarPerformanceNoInline:·perf                                                           256000  thrpt                 NaN                       ---
blackScholes.TestJavaPerf.testScalarPerformanceNoInline:·stack                                                          256000  thrpt                 NaN                       ---
blackScholes.TestJavaPerf.testScalarPerformanceNoInline                                                                2560000  thrpt   25         11.622 ±        0.039      ops/s
blackScholes.TestJavaPerf.testScalarPerformanceNoInline:·cpi                                                           2560000  thrpt               0.394                 clks/insn
blackScholes.TestJavaPerf.testScalarPerformanceNoInline:·gc.alloc.rate                                                 2560000  thrpt   25          0.517 ±        0.020     MB/sec
blackScholes.TestJavaPerf.testScalarPerformanceNoInline:·gc.alloc.rate.norm                                            2560000  thrpt   25      49003.267 ±     1916.077       B/op
blackScholes.TestJavaPerf.testScalarPerformanceNoInline:·gc.count                                                      2560000  thrpt   25            ≈ 0                    counts
blackScholes.TestJavaPerf.testScalarPerformanceNoInline:·ipc                                                           2560000  thrpt               2.536                 insns/clk
blackScholes.TestJavaPerf.testScalarPerformanceNoInline:·perf                                                          2560000  thrpt                 NaN                       ---
blackScholes.TestJavaPerf.testScalarPerformanceNoInline:·stack                                                         2560000  thrpt                 NaN                       ---
blackScholes.TestJavaPerf.testScalarPerformanceWithParralelGC                                                            25600  thrpt   25       1088.090 ±        3.770      ops/s
blackScholes.TestJavaPerf.testScalarPerformanceWithParralelGC:·cpi                                                       25600  thrpt               0.395                 clks/insn
blackScholes.TestJavaPerf.testScalarPerformanceWithParralelGC:·gc.alloc.rate                                             25600  thrpt   25          0.529 ±        0.021     MB/sec
blackScholes.TestJavaPerf.testScalarPerformanceWithParralelGC:·gc.alloc.rate.norm                                        25600  thrpt   25        535.235 ±       21.252       B/op
blackScholes.TestJavaPerf.testScalarPerformanceWithParralelGC:·gc.count                                                  25600  thrpt   25            ≈ 0                    counts
blackScholes.TestJavaPerf.testScalarPerformanceWithParralelGC:·ipc                                                       25600  thrpt               2.532                 insns/clk
blackScholes.TestJavaPerf.testScalarPerformanceWithParralelGC:·perf                                                      25600  thrpt                 NaN                       ---
blackScholes.TestJavaPerf.testScalarPerformanceWithParralelGC:·stack                                                     25600  thrpt                 NaN                       ---
blackScholes.TestJavaPerf.testScalarPerformanceWithParralelGC                                                           256000  thrpt   25        107.960 ±        0.750      ops/s
blackScholes.TestJavaPerf.testScalarPerformanceWithParralelGC:·cpi                                                      256000  thrpt               0.395                 clks/insn
blackScholes.TestJavaPerf.testScalarPerformanceWithParralelGC:·gc.alloc.rate                                            256000  thrpt   25          0.529 ±        0.021     MB/sec
blackScholes.TestJavaPerf.testScalarPerformanceWithParralelGC:·gc.alloc.rate.norm                                       256000  thrpt   25       5390.528 ±      217.193       B/op
blackScholes.TestJavaPerf.testScalarPerformanceWithParralelGC:·gc.count                                                 256000  thrpt   25            ≈ 0                    counts
blackScholes.TestJavaPerf.testScalarPerformanceWithParralelGC:·ipc                                                      256000  thrpt               2.535                 insns/clk
blackScholes.TestJavaPerf.testScalarPerformanceWithParralelGC:·perf                                                     256000  thrpt                 NaN                       ---
blackScholes.TestJavaPerf.testScalarPerformanceWithParralelGC:·stack                                                    256000  thrpt                 NaN                       ---
blackScholes.TestJavaPerf.testScalarPerformanceWithParralelGC                                                          2560000  thrpt   25         11.536 ±        0.300      ops/s
blackScholes.TestJavaPerf.testScalarPerformanceWithParralelGC:·cpi                                                     2560000  thrpt               0.382                 clks/insn
blackScholes.TestJavaPerf.testScalarPerformanceWithParralelGC:·gc.alloc.rate                                           2560000  thrpt   25          0.525 ±        0.020     MB/sec
blackScholes.TestJavaPerf.testScalarPerformanceWithParralelGC:·gc.alloc.rate.norm                                      2560000  thrpt   25      50197.896 ±     2417.897       B/op
blackScholes.TestJavaPerf.testScalarPerformanceWithParralelGC:·gc.count                                                2560000  thrpt   25            ≈ 0                    counts
blackScholes.TestJavaPerf.testScalarPerformanceWithParralelGC:·ipc                                                     2560000  thrpt               2.619                 insns/clk
blackScholes.TestJavaPerf.testScalarPerformanceWithParralelGC:·perf                                                    2560000  thrpt                 NaN                       ---
blackScholes.TestJavaPerf.testScalarPerformanceWithParralelGC:·stack                                                   2560000  thrpt                 NaN                       ---
blackScholes.TestJavaPerf.testScalarPerformanceWithZGC                                                                   25600  thrpt   25       1052.036 ±        2.648      ops/s
blackScholes.TestJavaPerf.testScalarPerformanceWithZGC:·cpi                                                              25600  thrpt               0.392                 clks/insn
blackScholes.TestJavaPerf.testScalarPerformanceWithZGC:·gc.alloc.rate                                                    25600  thrpt   25          0.764 ±        0.029     MB/sec
blackScholes.TestJavaPerf.testScalarPerformanceWithZGC:·gc.alloc.rate.norm                                               25600  thrpt   25        800.074 ±       30.663       B/op
blackScholes.TestJavaPerf.testScalarPerformanceWithZGC:·gc.count                                                         25600  thrpt   25            ≈ 0                    counts
blackScholes.TestJavaPerf.testScalarPerformanceWithZGC:·ipc                                                              25600  thrpt               2.549                 insns/clk
blackScholes.TestJavaPerf.testScalarPerformanceWithZGC:·perf                                                             25600  thrpt                 NaN                       ---
blackScholes.TestJavaPerf.testScalarPerformanceWithZGC:·stack                                                            25600  thrpt                 NaN                       ---
blackScholes.TestJavaPerf.testScalarPerformanceWithZGC                                                                  256000  thrpt   25        105.245 ±        0.243      ops/s
blackScholes.TestJavaPerf.testScalarPerformanceWithZGC:·cpi                                                             256000  thrpt               0.399                 clks/insn
blackScholes.TestJavaPerf.testScalarPerformanceWithZGC:·gc.alloc.rate                                                   256000  thrpt   25          0.763 ±        0.029     MB/sec
blackScholes.TestJavaPerf.testScalarPerformanceWithZGC:·gc.alloc.rate.norm                                              256000  thrpt   25       7980.972 ±      307.502       B/op
blackScholes.TestJavaPerf.testScalarPerformanceWithZGC:·gc.count                                                        256000  thrpt   25            ≈ 0                    counts
blackScholes.TestJavaPerf.testScalarPerformanceWithZGC:·ipc                                                             256000  thrpt               2.507                 insns/clk
blackScholes.TestJavaPerf.testScalarPerformanceWithZGC:·perf                                                            256000  thrpt                 NaN                       ---
blackScholes.TestJavaPerf.testScalarPerformanceWithZGC:·stack                                                           256000  thrpt                 NaN                       ---
blackScholes.TestJavaPerf.testScalarPerformanceWithZGC                                                                 2560000  thrpt   25         11.009 ±        0.432      ops/s
blackScholes.TestJavaPerf.testScalarPerformanceWithZGC:·cpi                                                            2560000  thrpt               0.386                 clks/insn
blackScholes.TestJavaPerf.testScalarPerformanceWithZGC:·gc.alloc.rate                                                  2560000  thrpt   25          0.760 ±        0.028     MB/sec
blackScholes.TestJavaPerf.testScalarPerformanceWithZGC:·gc.alloc.rate.norm                                             2560000  thrpt   25      76180.481 ±     4202.659       B/op
blackScholes.TestJavaPerf.testScalarPerformanceWithZGC:·gc.count                                                       2560000  thrpt   25            ≈ 0                    counts
blackScholes.TestJavaPerf.testScalarPerformanceWithZGC:·ipc                                                            2560000  thrpt               2.588                 insns/clk
blackScholes.TestJavaPerf.testScalarPerformanceWithZGC:·perf                                                           2560000  thrpt                 NaN                       ---
blackScholes.TestJavaPerf.testScalarPerformanceWithZGC:·stack                                                          2560000  thrpt                 NaN                       ---
blackScholes.TestJavaPerf.testScalarPerformanceWithZGCWithoutInlineChanges                                               25600  thrpt   25       1168.927 ±       35.066      ops/s
blackScholes.TestJavaPerf.testScalarPerformanceWithZGCWithoutInlineChanges:·cpi                                          25600  thrpt               0.393                 clks/insn
blackScholes.TestJavaPerf.testScalarPerformanceWithZGCWithoutInlineChanges:·gc.alloc.rate                                25600  thrpt   25          0.750 ±        0.029     MB/sec
blackScholes.TestJavaPerf.testScalarPerformanceWithZGCWithoutInlineChanges:·gc.alloc.rate.norm                           25600  thrpt   25        707.638 ±       30.317       B/op
blackScholes.TestJavaPerf.testScalarPerformanceWithZGCWithoutInlineChanges:·gc.count                                     25600  thrpt   25            ≈ 0                    counts
blackScholes.TestJavaPerf.testScalarPerformanceWithZGCWithoutInlineChanges:·ipc                                          25600  thrpt               2.545                 insns/clk
blackScholes.TestJavaPerf.testScalarPerformanceWithZGCWithoutInlineChanges:·perf                                         25600  thrpt                 NaN                       ---
blackScholes.TestJavaPerf.testScalarPerformanceWithZGCWithoutInlineChanges:·stack                                        25600  thrpt                 NaN                       ---
blackScholes.TestJavaPerf.testScalarPerformanceWithZGCWithoutInlineChanges                                              256000  thrpt   25        118.981 ±        0.314      ops/s
blackScholes.TestJavaPerf.testScalarPerformanceWithZGCWithoutInlineChanges:·cpi                                         256000  thrpt               0.382                 clks/insn
blackScholes.TestJavaPerf.testScalarPerformanceWithZGCWithoutInlineChanges:·gc.alloc.rate                               256000  thrpt   25          0.749 ±        0.029     MB/sec
blackScholes.TestJavaPerf.testScalarPerformanceWithZGCWithoutInlineChanges:·gc.alloc.rate.norm                          256000  thrpt   25       6934.763 ±      264.919       B/op
blackScholes.TestJavaPerf.testScalarPerformanceWithZGCWithoutInlineChanges:·gc.count                                    256000  thrpt   25            ≈ 0                    counts
blackScholes.TestJavaPerf.testScalarPerformanceWithZGCWithoutInlineChanges:·ipc                                         256000  thrpt               2.618                 insns/clk
blackScholes.TestJavaPerf.testScalarPerformanceWithZGCWithoutInlineChanges:·perf                                        256000  thrpt                 NaN                       ---
blackScholes.TestJavaPerf.testScalarPerformanceWithZGCWithoutInlineChanges:·stack                                       256000  thrpt                 NaN                       ---
blackScholes.TestJavaPerf.testScalarPerformanceWithZGCWithoutInlineChanges                                             2560000  thrpt   25         11.872 ±        0.023      ops/s
blackScholes.TestJavaPerf.testScalarPerformanceWithZGCWithoutInlineChanges:·cpi                                        2560000  thrpt               0.384                 clks/insn
blackScholes.TestJavaPerf.testScalarPerformanceWithZGCWithoutInlineChanges:·gc.alloc.rate                              2560000  thrpt   25          0.749 ±        0.027     MB/sec
blackScholes.TestJavaPerf.testScalarPerformanceWithZGCWithoutInlineChanges:·gc.alloc.rate.norm                         2560000  thrpt   25      69446.049 ±     2500.581       B/op
blackScholes.TestJavaPerf.testScalarPerformanceWithZGCWithoutInlineChanges:·gc.count                                   2560000  thrpt   25            ≈ 0                    counts
blackScholes.TestJavaPerf.testScalarPerformanceWithZGCWithoutInlineChanges:·ipc                                        2560000  thrpt               2.603                 insns/clk
blackScholes.TestJavaPerf.testScalarPerformanceWithZGCWithoutInlineChanges:·perf                                       2560000  thrpt                 NaN                       ---
blackScholes.TestJavaPerf.testScalarPerformanceWithZGCWithoutInlineChanges:·stack                                      2560000  thrpt                 NaN                       ---
blackScholes.TestJavaPerf.testVectorPerformanceWithDefaultGC                                                             25600  thrpt   25       2510.684 ±      730.233      ops/s
blackScholes.TestJavaPerf.testVectorPerformanceWithDefaultGC:·cpi                                                        25600  thrpt               0.483                 clks/insn
blackScholes.TestJavaPerf.testVectorPerformanceWithDefaultGC:·gc.alloc.rate                                              25600  thrpt   25       2345.099 ±     2195.388     MB/sec
blackScholes.TestJavaPerf.testVectorPerformanceWithDefaultGC:·gc.alloc.rate.norm                                         25600  thrpt   25    1925402.383 ±  1802687.402       B/op
blackScholes.TestJavaPerf.testVectorPerformanceWithDefaultGC:·gc.churn.G1_Eden_Space                                     25600  thrpt   25       2364.626 ±     2221.768     MB/sec
blackScholes.TestJavaPerf.testVectorPerformanceWithDefaultGC:·gc.churn.G1_Eden_Space.norm                                25600  thrpt   25    1941743.908 ±  1824638.557       B/op
blackScholes.TestJavaPerf.testVectorPerformanceWithDefaultGC:·gc.churn.G1_Survivor_Space                                 25600  thrpt   25         ≈ 10⁻³                    MB/sec
blackScholes.TestJavaPerf.testVectorPerformanceWithDefaultGC:·gc.churn.G1_Survivor_Space.norm                            25600  thrpt   25          0.393 ±        0.436       B/op
blackScholes.TestJavaPerf.testVectorPerformanceWithDefaultGC:·gc.count                                                   25600  thrpt   25         76.000                    counts
blackScholes.TestJavaPerf.testVectorPerformanceWithDefaultGC:·gc.time                                                    25600  thrpt   25        200.000                        ms
blackScholes.TestJavaPerf.testVectorPerformanceWithDefaultGC:·ipc                                                        25600  thrpt               2.072                 insns/clk
blackScholes.TestJavaPerf.testVectorPerformanceWithDefaultGC:·perf                                                       25600  thrpt                 NaN                       ---
blackScholes.TestJavaPerf.testVectorPerformanceWithDefaultGC:·stack                                                      25600  thrpt                 NaN                       ---
blackScholes.TestJavaPerf.testVectorPerformanceWithDefaultGC                                                            256000  thrpt   25        109.939 ±        1.998      ops/s
blackScholes.TestJavaPerf.testVectorPerformanceWithDefaultGC:·cpi                                                       256000  thrpt               0.639                 clks/insn
blackScholes.TestJavaPerf.testVectorPerformanceWithDefaultGC:·gc.alloc.rate                                             256000  thrpt   25       4806.079 ±       87.326     MB/sec
blackScholes.TestJavaPerf.testVectorPerformanceWithDefaultGC:·gc.alloc.rate.norm                                        256000  thrpt   25   48133383.049 ±      219.523       B/op
blackScholes.TestJavaPerf.testVectorPerformanceWithDefaultGC:·gc.churn.G1_Eden_Space                                    256000  thrpt   25       4792.513 ±      236.630     MB/sec
blackScholes.TestJavaPerf.testVectorPerformanceWithDefaultGC:·gc.churn.G1_Eden_Space.norm                               256000  thrpt   25   47992488.885 ±  2102253.637       B/op
blackScholes.TestJavaPerf.testVectorPerformanceWithDefaultGC:·gc.churn.G1_Survivor_Space                                256000  thrpt   25          0.001 ±        0.001     MB/sec
blackScholes.TestJavaPerf.testVectorPerformanceWithDefaultGC:·gc.churn.G1_Survivor_Space.norm                           256000  thrpt   25         13.394 ±        5.310       B/op
blackScholes.TestJavaPerf.testVectorPerformanceWithDefaultGC:·gc.count                                                  256000  thrpt   25        155.000                    counts
blackScholes.TestJavaPerf.testVectorPerformanceWithDefaultGC:·gc.time                                                   256000  thrpt   25        367.000                        ms
blackScholes.TestJavaPerf.testVectorPerformanceWithDefaultGC:·ipc                                                       256000  thrpt               1.564                 insns/clk
blackScholes.TestJavaPerf.testVectorPerformanceWithDefaultGC:·perf                                                      256000  thrpt                 NaN                       ---
blackScholes.TestJavaPerf.testVectorPerformanceWithDefaultGC:·stack                                                     256000  thrpt                 NaN                       ---
blackScholes.TestJavaPerf.testVectorPerformanceWithDefaultGC                                                           2560000  thrpt   25          8.122 ±        0.052      ops/s
blackScholes.TestJavaPerf.testVectorPerformanceWithDefaultGC:·cpi                                                      2560000  thrpt               0.871                 clks/insn
blackScholes.TestJavaPerf.testVectorPerformanceWithDefaultGC:·gc.alloc.rate                                            2560000  thrpt   25       3551.372 ±       22.598     MB/sec
blackScholes.TestJavaPerf.testVectorPerformanceWithDefaultGC:·gc.alloc.rate.norm                                       2560000  thrpt   25  481352348.409 ±     2646.182       B/op
blackScholes.TestJavaPerf.testVectorPerformanceWithDefaultGC:·gc.churn.G1_Eden_Space                                   2560000  thrpt   25       3516.191 ±      180.841     MB/sec
blackScholes.TestJavaPerf.testVectorPerformanceWithDefaultGC:·gc.churn.G1_Eden_Space.norm                              2560000  thrpt   25  476550799.336 ± 24068990.318       B/op
blackScholes.TestJavaPerf.testVectorPerformanceWithDefaultGC:·gc.churn.G1_Survivor_Space                               2560000  thrpt   25          0.001 ±        0.001     MB/sec
blackScholes.TestJavaPerf.testVectorPerformanceWithDefaultGC:·gc.churn.G1_Survivor_Space.norm                          2560000  thrpt   25        125.103 ±       64.710       B/op
blackScholes.TestJavaPerf.testVectorPerformanceWithDefaultGC:·gc.count                                                 2560000  thrpt   25        122.000                    counts
blackScholes.TestJavaPerf.testVectorPerformanceWithDefaultGC:·gc.time                                                  2560000  thrpt   25        278.000                        ms
blackScholes.TestJavaPerf.testVectorPerformanceWithDefaultGC:·ipc                                                      2560000  thrpt               1.148                 insns/clk
blackScholes.TestJavaPerf.testVectorPerformanceWithDefaultGC:·perf                                                     2560000  thrpt                 NaN                       ---
blackScholes.TestJavaPerf.testVectorPerformanceWithDefaultGC:·stack                                                    2560000  thrpt                 NaN                       ---
blackScholes.TestJavaPerf.testVectorPerformanceWithParralelGC                                                            25600  thrpt   25       2364.490 ±      114.673      ops/s
blackScholes.TestJavaPerf.testVectorPerformanceWithParralelGC:·cpi                                                       25600  thrpt               0.425                 clks/insn
blackScholes.TestJavaPerf.testVectorPerformanceWithParralelGC:·gc.alloc.rate                                             25600  thrpt   25       4133.477 ±      769.418     MB/sec
blackScholes.TestJavaPerf.testVectorPerformanceWithParralelGC:·gc.alloc.rate.norm                                        25600  thrpt   25    1966329.291 ±   501055.515       B/op
blackScholes.TestJavaPerf.testVectorPerformanceWithParralelGC:·gc.churn.PS_Eden_Space                                    25600  thrpt   25       4115.645 ±      852.566     MB/sec
blackScholes.TestJavaPerf.testVectorPerformanceWithParralelGC:·gc.churn.PS_Eden_Space.norm                               25600  thrpt   25    1959817.017 ±   535614.159       B/op
blackScholes.TestJavaPerf.testVectorPerformanceWithParralelGC:·gc.churn.PS_Survivor_Space                                25600  thrpt   25          0.010 ±        0.004     MB/sec
blackScholes.TestJavaPerf.testVectorPerformanceWithParralelGC:·gc.churn.PS_Survivor_Space.norm                           25600  thrpt   25          4.665 ±        2.013       B/op
blackScholes.TestJavaPerf.testVectorPerformanceWithParralelGC:·gc.count                                                  25600  thrpt   25        132.000                    counts
blackScholes.TestJavaPerf.testVectorPerformanceWithParralelGC:·gc.time                                                   25600  thrpt   25         92.000                        ms
blackScholes.TestJavaPerf.testVectorPerformanceWithParralelGC:·ipc                                                       25600  thrpt               2.354                 insns/clk
blackScholes.TestJavaPerf.testVectorPerformanceWithParralelGC:·perf                                                      25600  thrpt                 NaN                       ---
blackScholes.TestJavaPerf.testVectorPerformanceWithParralelGC:·stack                                                     25600  thrpt                 NaN                       ---
blackScholes.TestJavaPerf.testVectorPerformanceWithParralelGC                                                           256000  thrpt   25        186.619 ±       25.513      ops/s
blackScholes.TestJavaPerf.testVectorPerformanceWithParralelGC:·cpi                                                      256000  thrpt               0.523                 clks/insn
blackScholes.TestJavaPerf.testVectorPerformanceWithParralelGC:·gc.alloc.rate                                            256000  thrpt   25       3580.567 ±      848.905     MB/sec
blackScholes.TestJavaPerf.testVectorPerformanceWithParralelGC:·gc.alloc.rate.norm                                       256000  thrpt   25   23760091.800 ± 11274087.699       B/op
blackScholes.TestJavaPerf.testVectorPerformanceWithParralelGC:·gc.churn.PS_Eden_Space                                   256000  thrpt   25       3564.939 ±      927.782     MB/sec
blackScholes.TestJavaPerf.testVectorPerformanceWithParralelGC:·gc.churn.PS_Eden_Space.norm                              256000  thrpt   25   23764102.956 ± 11793319.447       B/op
blackScholes.TestJavaPerf.testVectorPerformanceWithParralelGC:·gc.churn.PS_Survivor_Space                               256000  thrpt   25          0.009 ±        0.004     MB/sec
blackScholes.TestJavaPerf.testVectorPerformanceWithParralelGC:·gc.churn.PS_Survivor_Space.norm                          256000  thrpt   25         56.798 ±       28.088       B/op
blackScholes.TestJavaPerf.testVectorPerformanceWithParralelGC:·gc.count                                                 256000  thrpt   25        115.000                    counts
blackScholes.TestJavaPerf.testVectorPerformanceWithParralelGC:·gc.time                                                  256000  thrpt   25         93.000                        ms
blackScholes.TestJavaPerf.testVectorPerformanceWithParralelGC:·ipc                                                      256000  thrpt               1.911                 insns/clk
blackScholes.TestJavaPerf.testVectorPerformanceWithParralelGC:·perf                                                     256000  thrpt                 NaN                       ---
blackScholes.TestJavaPerf.testVectorPerformanceWithParralelGC:·stack                                                    256000  thrpt                 NaN                       ---
blackScholes.TestJavaPerf.testVectorPerformanceWithParralelGC                                                          2560000  thrpt   25         16.379 ±        0.587      ops/s
blackScholes.TestJavaPerf.testVectorPerformanceWithParralelGC:·cpi                                                     2560000  thrpt               0.620                 clks/insn
blackScholes.TestJavaPerf.testVectorPerformanceWithParralelGC:·gc.alloc.rate                                           2560000  thrpt   25       2880.075 ±      588.688     MB/sec
blackScholes.TestJavaPerf.testVectorPerformanceWithParralelGC:·gc.alloc.rate.norm                                      2560000  thrpt   25  196643684.307 ± 50105662.511       B/op
blackScholes.TestJavaPerf.testVectorPerformanceWithParralelGC:·gc.churn.PS_Eden_Space                                  2560000  thrpt   25       2876.870 ±      628.734     MB/sec
blackScholes.TestJavaPerf.testVectorPerformanceWithParralelGC:·gc.churn.PS_Eden_Space.norm                             2560000  thrpt   25  196374703.521 ± 52051741.028       B/op
